miserable
mournful
moving
paltry
pathetic
piteous
pitiable
sad
scurvy
shabby
sorrowful
sorry
stirring
suffering
tearful
touching
vile
woeful
worthless
wretched
More words related to sad
plaintive
adj. pathetic, woebegone
beefing
bellyaching
cantankerous
crabby
cranky
disconsolate
doleful
grief-stricken
grievous
grousing
grumpy
heartrending
lamenting
lugubrious
melancholy
mournful
out of sorts
pathetic
piteous
pitiful
rueful
sad
saddening
sorrowful
wailing
wistful
woeful
poignant
adj. affecting, painful
agitating
agonizing
bitter
distressing
disturbing
emotional
heartbreaking
heartrending
impressive
intense
moving
passionate
pathetic
perturbing
piteous
pitiful
sad
sentimental
sorrowful
touching
upsetting
regrettable
adj. unfortunate, wrong
afflictive
calamitous
deplorable
dire
disappointing
distressing
dreadful
grievous
heartbreaking
ill-advised
lamentable
pitiable
pitiful
sad
shameful
unfavorable
unhappy
woeful
remorseful
adj. guilty, ashamed
apologetic
attritional
chastened
compunctious
conscience-stricken
contrite
guilt-ridden
mournful
penitent
penitential
regretful
repentant
rueful
sad
self-reproachful
sorrowful
sorry
rueful
adj. regretful
apologetic
ashamed
deplorable
lamentable
mournful
remorseful
repentant
sad
sorrowful
sorry
saturnine
adj. gloomy
blue
cheerless
dejected
depressed
desolate
despondent
dispirited
dour
down
down in the dumps
forlorn
glum
grave
hopeless
in low spirits
in the dumps
low
melancholy
miserable
moping
morose
sad
solemn
sorrowful
sulky
sullen
unhappy
woebegone
woeful
sorrowful
adj. very upset; grieving
affecting
afflicted
dejected
depressed
disconsolate
distressing
doleful
dolent
full of sorrow
grievous
heartbroken
heartrending
heavy-hearted
hurting
in mourning
in pain
in sorrow
lamentable
lugubrious
melancholy
miserable
mournful
painful
piteous
plaintive
rueful
ruthful
sad
sick at heart
singing the blues
sorry
tear-jerking
tearful
unhappy
woebegone
woeful
wretched
sorry
adj. despicable, pathetic
abject
base
beggarly
cheap
contemptible
deplorable
despisable
disgraceful
dismal
distressing
inadequate
insignificant
mean
miserable
paltry
piteous
pitiable
pitiful
poor
sad
scruffy
scummy
scurvy
shabby
shoddy
small
trifling
trivial
unimportant
vile
worthless
wretched
subdued
adj. quiet, controlled
chastened
crestfallen
dejected
dim
domestic
domesticated
down in the mouth
downcast
grave
hushed
inobtrusive
low-key
mellow
moderated
muted
neutral
out of spirits
repentant
repressed
restrained
sad
serious
shaded
sober
soft
softened
solemn
submissive
subtle
tasteful
tempered
toned down
unobtrusive
tearful
adj. crying, very upset
bawling
blubbering
blubbery
distressed
dolorous
in tears
lachrymose
lamentable
lamenting
moist
mournful
pathetic
pitiable
pitiful
poignant
sad
sniveling
sobbing
sorrowful
teary
watery
weeping
weepy
wet
whimpering
woeful
touching
adj. affecting, moving emotionally
compassionate
emotive
heart-rending
heartbreaking
impressive
melting
mind-blowing
pathetic
piteous
pitiable
pitiful
poignant
responsive
sad
stirring
stunning
sympathetic
tear-jerking
tender
wistful
tragic
adj. catastrophic, very bad
adverse
anguished
appalling
awful
calamitous
cataclysmic
crushing
deadly
deathly
deplorable
desolate
destructive
dire
disastrous
doleful
dreadful
fatal
fateful
forlorn
grievous
grim
hapless
harrowing
heart-rending
heartbreaking
ill-fated
ill-starred
lamentable
miserable
mournful
painful
pathetic
pitiable
pitiful
ruinous
sad
shocking
sorrowful
terrible
unfortunate
unhappy
woeful
wretched
unsavory
adj. revolting, sickening
acid
bitter
bland
disagreeable
distasteful
dull
flavorless
gross
icky
insipid
lousy
nasty
nauseating
no good
objectionable
obnoxious
offensive
rancid
rank
raunchy
repellent
repugnant
repulsive
rough
sad
shady
sharp
shifty
sour
stinking
tart
tasteless
tough
unappetizing
unpalatable
unpleasant
wrong
wistful
adj. daydreaming, longing
contemplative
desirous
disconsolate
dreaming
dreamy
forlorn
hopeless
meditative
melancholy
mournful
musing
nostalgic
pensive
plaintive
reflective
sad
thoughtful
wishful
yearning
woebegone
adj. depressed, troubled
black
bleak
blue
bummed out
chapfallen
cheerless
crestfallen
dejected
despondent
disconsolate
dismal
dispirited
doleful
down
down-in-the-mouth
downcast
downhearted
dreary
forlorn
gloomy
grief-stricken
grim
hangdog
hurting
in pain
long-faced
low
lugubrious
melancholy
miserable
mournful
sad
shot down
sorrowful
unhappy
woeful
wretched
demoralized
adj. dispirited
sad
shaken
unnerved
weakened
heartbroken
adj. melancholy
brokenhearted
doleful
grief-stricken
heartsick
heartsore
sad
sorrowful
down in the mouth
adj. feeling dejected or sad
chapfallen
dejected
depressed
discouraged
down in the dumps
in the doldrums
in the dumps
low in spirits
low-spirited
sad
